Name,Borough,Latitude,Longitude
Lamplighter (Pub),Hounslow,51.46698844,-0.369316732
Royal Albion (Pub),Hounslow,51.46430344,-0.368937351
Cross Lances (Pub),Hounslow,51.46482389,-0.364340695
White Bear (Pub),Hounslow,51.47609311,-0.360596869
Black Horse (Pub),Hounslow,51.47714697,-0.363295167
Hussar (Pub),Hounslow,51.46336108,-0.387268238
Honeycombe (Pub),Hounslow,51.46336108,-0.387268238
African Queen (Pub),Hounslow,51.46157712,-0.375944336
Keg & Cask (Pub),Hounslow,51.47279326,-0.386546929
Rose & Crown (Pub),Hounslow,51.48631225,-0.373121354
Queen's Head (Pub),Hounslow,51.48500985,-0.405300626
Airlinks Golf Course Bar (Pub),Hounslow,51.49350367,-0.400380193
Jolly Waggoner (Pub),Hounslow,51.4780012,-0.405703346
Bar Kahva (Pub),Hounslow,51.47959695,-0.41196991
London's Pride (Pub),Hillingdon,51.46977708,-0.449558493
Flying Chariot (Pub),Hillingdon,51.46977708,-0.449558493
Pilots (Pub),Hillingdon,51.47083621,-0.458262469
Three Magpies (Pub),Hillingdon,51.48107079,-0.450846412
Crown Rivers (Pub),Hillingdon,51.47149257,-0.487239139
Wetherspoon Express (Pub),Hillingdon,51.47149257,-0.487239139
George (Pub),Hillingdon,51.47149257,-0.487239139
Huxleys (Pub),Hillingdon,51.47149257,-0.487239139
V Bar (Pub),Hillingdon,51.47149257,-0.487239139
Prince of Wales (Pub),Hillingdon,51.45966718,-0.447352854
Commission (Pub),Hillingdon,51.45966718,-0.447352854
Milford Arms (Pub),Hounslow,51.47355579,-0.345770103
Bridge Inn (Pub),Hounslow,51.47509704,-0.335850456
Rising Sun (Pub),Hounslow,51.47549145,-0.332596101
Coach & Horses (Pub),Hounslow,51.47946805,-0.320123618
Osterley Park Hotel (Pub),Hounslow,51.48306623,-0.333443323
Hare & Hounds (Pub),Hounslow,51.49164663,-0.339252562
Cinnamon Lounge (Pub),Hounslow,51.47224992,-0.328509694
London Apprentice (Pub),Hounslow,51.47096198,-0.321443799
Royal Oak (Pub),Hounslow,51.46722911,-0.339059244
Woodlands (Pub),Hounslow,51.47270911,-0.337406015
Red Lion (Pub),Hounslow,51.47320445,-0.333025021
Swan Inn (Pub),Hounslow,51.46928202,-0.322815645
Town Wharf (Pub),Hounslow,51.46925581,-0.32224068
Castle (Pub),Hounslow,51.46837238,-0.324605516
Victoria Tavern (Pub),Hounslow,51.46359541,-0.328249901
Caspari Lounge & Restaurant (Pub),Hounslow,51.48444846,-0.302527601
Watermans Arms (Pub),Hounslow,51.48398493,-0.300946108
O'Riordans Tavern (Pub),Hounslow,51.48781249,-0.292046228
Express Tavern (Pub),Hounslow,51.48905155,-0.28821158
Stable (Pub),Hounslow,51.48804597,-0.28832126
One Over The Ait (Pub),Hounslow,51.48804597,-0.28832126
Beehive (Pub),Hounslow,51.48373839,-0.306284255
Royal Horse Guardsman (Pub),Hounslow,51.48637259,-0.300021959
Princess Royal (Pub),Hounslow,51.48847779,-0.301326462
Black Dog Beer House (Pub),Hounslow,51.48563174,-0.302267613
Griffin (Pub),Hounslow,51.48721898,-0.303202519
Royal Oak (Pub),Hounslow,51.48865912,-0.303293099
New Inn (Pub),Hounslow,51.48881504,-0.303503375
Brewery Tap (Pub),Hounslow,51.48225065,-0.305388799
Kings Arms Bar & Hotel (Pub),Hounslow,51.48785142,-0.310885152
Weir Bar & Dining Room (Pub),Hounslow,51.48353303,-0.309503639
Six Bells at Brentford Lock (Pub),Hounslow,51.48248684,-0.309916763
Magpie & Crown (Pub),Hounslow,51.48248684,-0.309916763
Northumberland Arms (Pub),Hounslow,51.48221267,-0.312735318
Globe (Pub),Hounslow,51.49066283,-0.310032194
Lord Nelson (Pub),Hounslow,51.49177289,-0.308435387
Railway Tavern (Pub),Richmond upon Thames,51.46226432,-0.302572954
Tap Tavern (Pub),Richmond upon Thames,51.46148509,-0.302788989
Revolution (Pub),Richmond upon Thames,51.45891137,-0.307015732
Britannia (Pub),Richmond upon Thames,51.4608907,-0.305215076
No 1 Duke Street (Pub),Richmond upon Thames,51.46154227,-0.304255233
Duke (Pub),Richmond upon Thames,51.46154227,-0.304255233
Angel & Crown (Pub),Richmond upon Thames,51.46050619,-0.304120865
Princes Head (Pub),Richmond upon Thames,51.46042469,-0.306571097
Cricketers (Pub),Richmond upon Thames,51.46042469,-0.306571097
Old Ship (Pub),Richmond upon Thames,51.45996315,-0.306991235
White Swan (Pub),Richmond upon Thames,51.46169346,-0.310367834
Rincon bar espanol (Pub),Richmond upon Thames,51.45977593,-0.303370575
Richmond Vault Beer Cellar & Restaurant (Pub),Richmond upon Thames,51.4589547,-0.30627999
White Cross (Pub),Richmond upon Thames,51.45891048,-0.307577166
Slug & Lettuce (Pub),Richmond upon Thames,51.459024,-0.307342651
Watermans Arms (Pub),Richmond upon Thames,51.459024,-0.307342651
Pitcher & Piano (Pub),Richmond upon Thames,51.45814206,-0.306050952
Mitre (Pub),Richmond upon Thames,51.46316629,-0.291612792
Red Cow (Pub),Richmond upon Thames,51.46202055,-0.295067363
Crown (Pub),Richmond upon Thames,51.46648149,-0.291402679
One Kew Road (Pub),Richmond upon Thames,51.46407758,-0.301728306
Orange Tree (Pub),Richmond upon Thames,51.46407758,-0.301728306
Hope (Pub),Richmond upon Thames,51.46598621,-0.298778078
Shaftesbury (Pub),Richmond upon Thames,51.46598621,-0.298778078
Sun Inn (Pub),Richmond upon Thames,51.46329413,-0.302894676
Triple Crown (Pub),Richmond upon Thames,51.46560737,-0.301801123
Botanist (Pub),Richmond upon Thames,51.4836606,-0.28914798
Cricketers (Pub),Richmond upon Thames,51.48544728,-0.288951487
Greyhound (Pub),Richmond upon Thames,51.4852439,-0.286107273
Coach & Horses Hotel (Pub),Richmond upon Thames,51.48364429,-0.286181642
Kew Gardens Hotel (Pub),Richmond upon Thames,51.4762741,-0.287062545
Tap On The Line (Pub),Richmond upon Thames,51.47698172,-0.285639197
Vine Inn (Pub),Hillingdon,51.53542121,-0.461185508
Tamara Lounge (Pub),Hillingdon,51.52888059,-0.443904712
Tichenham Inn (Pub),Hillingdon,51.56445881,-0.444940268
Soldiers Return (Pub),Hillingdon,51.56790926,-0.441359634
Home (Bar & Kitchen) (Pub),Hillingdon,51.56457832,-0.44310387
Coach & Horses (Pub),Hillingdon,51.56457832,-0.44310387
Swallow (Pub),Hillingdon,51.55371842,-0.44873958
Stockley Pines (Pub),Hillingdon,51.51324633,-0.444134372
Plough (Pub),Ealing,51.51352192,-0.373016756
Red Lion Hotel (Pub),Ealing,51.51053211,-0.371408375
Underground Bar (Pub),Ealing,51.50040813,-0.383209285
Lamb (Pub),Ealing,51.4968778,-0.37502149
Wolf (Pub),Ealing,51.49680648,-0.375715547
Plough (Pub),Ealing,51.4951065,-0.365979804
Scotsman (Pub),Ealing,51.50233288,-0.392391471
Prince Of Wales (Pub),Ealing,51.49932445,-0.391373496
Old Oak Tree (Pub),Ealing,51.49515489,-0.387659331
Captain Morgans (Pub),Hillingdon,51.50456655,-0.421102359
Great Western (Pub),Hillingdon,51.49728388,-0.430559817
Music Box (Pub),Hillingdon,51.5029948,-0.440045954
Botwell Inn (Pub),Hillingdon,51.50830855,-0.416520321
Beefeater (Pub),Hillingdon,51.5019755,-0.428367109
Old Crown (Pub),Hillingdon,51.50500714,-0.419098698
White Hart (Pub),Hillingdon,51.48921568,-0.435791852
Wheatsheaf (Pub),Hillingdon,51.48545385,-0.434897924
Pheasant Inn (Pub),Hillingdon,51.4851908,-0.439443822
Aroma (Pub),Hillingdon,51.52414421,-0.399984224
Grapes (Pub),Hillingdon,51.51792138,-0.405247231
Olde Crowne (Pub),Hillingdon,51.52280329,-0.421134701
Adam & Eve (Pub),Hillingdon,51.5216037,-0.417529364
Brook House (Pub),Hillingdon,51.53222199,-0.420087912
Wishing Well (Pub),Hillingdon,51.52545475,-0.433786499
Carpenters (Pub),Hillingdon,51.52601144,-0.4364199
Lock & Quay (Pub),Hillingdon,51.52224098,-0.383819806
Greenwood Hotel (Pub),Ealing,51.55318085,-0.352590586
Harvester (Pub),Ealing,51.54904942,-0.365821774
Office (Pub),Ealing,51.55172553,-0.350133258
The Bar (Pub),Ealing,51.54251446,-0.379611876
Crown (Pub),Ealing,51.5450277,-0.369542485
Civil Engineer (Pub),Ealing,51.53233819,-0.375921574
Tyme On The Waterfront (Pub),Ealing,51.52923131,-0.378194695
Railway (Pub),Ealing,51.54325305,-0.344901534
Black Horse (Pub),Ealing,51.54769014,-0.344538726
Dugout Sports Bar (Pub),Ealing,51.54989218,-0.33936728
Yard (Pub),Ealing,51.5559272,-0.336897473
Horsenden Hill Golf & Footgolf Centre (Pub),Ealing,51.54910649,-0.323313745
Ballot Box (Pub),Ealing,51.54899835,-0.329606306
Bridge Hotel (Pub),Ealing,51.53640968,-0.345524674
Myllet Arms (Pub),Ealing,51.53300716,-0.323112405
Three Wishes (Pub),Ealing,51.52759306,-0.353542825
Wishing Well (Pub),Ealing,51.52784218,-0.352712084
Belmullet Tavern (Pub),Ealing,51.52866383,-0.357440014
Hare & Hounds (Pub),Ealing,51.53184749,-0.367129617
Crown (Pub),Hillingdon,51.48863205,-0.478202465
Five Bells (Pub),Hillingdon,51.48917154,-0.478198896
White Horse (Pub),Hillingdon,51.48077171,-0.490647822
Kings Arms (Pub),Hillingdon,51.48077171,-0.490647822
King William (Pub),Hillingdon,51.48993501,-0.457488836
Plough (Pub),Hillingdon,51.49348265,-0.457844402
George & Dragon (Pub),Hillingdon,51.51478627,-0.473727177
Railway Arms (Pub),Hillingdon,51.50877627,-0.473481383
De Burgh Arms (Pub),Hillingdon,51.51017246,-0.47366527
Six Bells (Pub),Hillingdon,51.50639012,-0.469785903
Cat & Fiddle (Pub),Hillingdon,51.49701673,-0.473658605
Horton Lounge (Pub),Hillingdon,51.51123141,-0.46249025
Crowne Plaza Heathrow (Pub),Hillingdon,51.49949599,-0.454241196
Fig Tree (Pub),Hillingdon,51.54540382,-0.48057686
Metropolitan (Pub),Hillingdon,51.54540382,-0.48057686
Queen's Head (Pub),Hillingdon,51.54540382,-0.48057686
Chiquito (Pub),Hillingdon,51.53732623,-0.487334509
Three Tuns (Pub),Hillingdon,51.54543177,-0.478571337
Bar Italia (Pub),Hillingdon,51.54838738,-0.481126463
Good Yarn (Pub),Hillingdon,51.54774136,-0.480542244
Whelan's (Pub),Hillingdon,51.54774136,-0.480542244
Frankie & Benny's (Pub),Hillingdon,51.54546698,-0.477820242
Miller's Tap (Pub),Hillingdon,51.54505576,-0.47662257
Swan & Bottle (Pub),Hillingdon,51.55074914,-0.48365841
Uxbridge Sports Club (Pub),Hillingdon,51.55137107,-0.471305649
Gardeners Arms (Pub),Hillingdon,51.54690333,-0.472104441
Three Steps (Pub),Hillingdon,51.52979867,-0.482379727
Runway (Pub),Hillingdon,51.52716194,-0.481530425
Malt Shovel (Pub),Hillingdon,51.5291384,-0.485558837
Waters Edge (Pub),Hillingdon,51.51996992,-0.483052472
Crown (Pub),Hillingdon,51.53101809,-0.482108497
Dolphin (Pub),Hillingdon,51.5441489,-0.487843724
General Eliott (Pub),Hillingdon,51.54096067,-0.49094888
Pipemakers Arms (Pub),Hillingdon,51.54096067,-0.49094888
Beefeater (Pub),Hillingdon,51.54452414,-0.489749361
Hut (Pub),Hillingdon,51.52051771,-0.45272241
Red Lion Hotel (Pub),Hillingdon,51.53454385,-0.460797034
Kings Arms (Pub),Hillingdon,51.60455707,-0.48355612
Harefield (Pub),Hillingdon,51.60200723,-0.483164555
Old Orchard (Pub),Hillingdon,51.60347128,-0.490711281
Breakspear Arms (Pub),Hillingdon,51.57933267,-0.448387094
Paradise by Way of Kensal Green (Pub),Brent,51.52911155,-0.216237955
Chilled Eskimo (Pub),Kensington and Chelsea,51.52488464,-0.211487457
Eagle (Pub),Kensington and Chelsea,51.52272006,-0.212840843
Portobello House (Pub),Kensington and Chelsea,51.51937172,-0.211458519
Ariadnes Nectar (Pub),Kensington and Chelsea,51.51864472,-0.224574785
Garden Bar & Grill (Pub),Kensington and Chelsea,51.51243904,-0.217999371
Pig & Whistle (Pub),Kensington and Chelsea,51.51395922,-0.21743558
Italian Job (Pub),Kensington and Chelsea,51.51839037,-0.204318941
Distillery (Pub),Kensington and Chelsea,51.51646125,-0.205187576
UKAI (Pub),Kensington and Chelsea,51.51790983,-0.206413409
Mau Mau (Pub),Kensington and Chelsea,51.51785221,-0.2067616
Castle (Pub),Kensington and Chelsea,51.51631354,-0.205524886
E & O (Pub),Kensington and Chelsea,51.51590145,-0.205627569
Elgin (Pub),Kensington and Chelsea,51.51638501,-0.209024462
Walmer Castle (Pub),City of Westminster,51.51510922,-0.199115341
Tabernacle (Pub),Kensington and Chelsea,51.51670223,-0.201545966
Portobello Star (Pub),Kensington and Chelsea,51.51420514,-0.204080073
Duke of Wellington (Pub),Kensington and Chelsea,51.51552416,-0.20506589
Electric Diner (Pub),Kensington and Chelsea,51.51552416,-0.20506589
Earl of Lonsdale (Pub),Kensington and Chelsea,51.51328618,-0.203381215
Cock & Bottle (Pub),City of Westminster,51.51532944,-0.197060031
Sun In Splendour (Pub),Kensington and Chelsea,51.51077347,-0.197859689
Prince Albert (Pub),Kensington and Chelsea,51.50952947,-0.197663817
Ladbroke Arms (Pub),Kensington and Chelsea,51.50910309,-0.202695627
Mitre (Pub),Kensington and Chelsea,51.50785685,-0.204113688
Stewart Arms (Pub),Kensington and Chelsea,51.50571944,-0.216085818
Castle (Pub),Kensington and Chelsea,51.50682226,-0.207612815
Pavilion (Pub),Hammersmith and Fulham,51.51857492,-0.227690892
Queen Adelaide (Pub),Hammersmith and Fulham,51.50659762,-0.23789715
Pocket Watch (Pub),Hammersmith and Fulham,51.50663354,-0.2390918
All Star Lanes (Pub),Hammersmith and Fulham,51.5103917,-0.222345044
Real Greek (Pub),Hammersmith and Fulham,51.50756932,-0.221244486
Caffe Concerto (Pub),Hammersmith and Fulham,51.50805535,-0.223646517
Puttshack (Pub),Hammersmith and Fulham,51.51010306,-0.221693371
Ichiba (Pub),Hammersmith and Fulham,51.51010306,-0.221693371
Maple (Pub),Hammersmith and Fulham,51.51010306,-0.221693371
Green (Pub),Hammersmith and Fulham,51.50545764,-0.225505581
Queens Tavern (Pub),Hammersmith and Fulham,51.51023169,-0.23079625
Bull (Pub),Hammersmith and Fulham,51.50955509,-0.224106948
Feast Bar & Kitchen (Pub),Hammersmith and Fulham,51.51337959,-0.227849426
W12 Studios (Pub),Hammersmith and Fulham,51.51337959,-0.227849426
Defector's Weld (Pub),Hammersmith and Fulham,51.50507051,-0.223099818
Oak (Pub),Hammersmith and Fulham,51.49907193,-0.240968234
Shepherd & Flock (Pub),Hammersmith and Fulham,51.50233704,-0.227874624
Loading (Pub),Hammersmith and Fulham,51.5013938,-0.23270923
White Horse (Pub),Hammersmith and Fulham,51.50556987,-0.22757622
Bush Theatre Library Bar (Pub),Hammersmith and Fulham,51.50502516,-0.225450343
Belushi's (Pub),Hammersmith and Fulham,51.50387432,-0.219529664
Central Bar (Pub),Hammersmith and Fulham,51.50387432,-0.219529664
Sindercombe Social (Pub),Hammersmith and Fulham,51.5032504,-0.224049606
BrewDog (Pub),Hammersmith and Fulham,51.50271661,-0.22443059
Eagle (Pub),Hammersmith and Fulham,51.50085831,-0.239559457
Orchard Tavern (Pub),Hammersmith and Fulham,51.50185286,-0.242316371
Princess Victoria (Pub),Hammersmith and Fulham,51.50630887,-0.240228299
Askew Pub & Kitchen (Pub),Hammersmith and Fulham,51.50656377,-0.244037135
Crown & Sceptre (Pub),Hammersmith and Fulham,51.50313631,-0.236157569
Coningham Arms (Pub),Hammersmith and Fulham,51.50629638,-0.238196977
Old Hat (Pub),Ealing,51.51020663,-0.32467078
Hennessys (Pub),Ealing,51.50986639,-0.327925706
Duke Of Kent (Pub),Ealing,51.52471866,-0.32014478
Drayton Court Hotel (Pub),Ealing,51.51471559,-0.319273562
Castlebar (Pub),Ealing,51.51174099,-0.31501646
Star & Anchor (Pub),Ealing,51.51174099,-0.31501646
Black George (Pub),Ealing,51.51103385,-0.31775186
Ashbys (Pub),Ealing,51.51128562,-0.315869122
O'Briens (Pub),Ealing,51.51128562,-0.315869122
Forester (Pub),Ealing,51.5059738,-0.321079633
Pasha Kitchen (Pub),Ealing,51.5039475,-0.318358812
Owl & The Pussycat (Pub),Ealing,51.50282973,-0.316915901
Players (Pub),Ealing,51.501548,-0.315954579
Beaconsfield (Pub),Hammersmith and Fulham,51.49716683,-0.213091919
Jameson (Pub),Hammersmith and Fulham,51.49711531,-0.216205854
Lamb (Pub),Hounslow,51.4918458,-0.261745279
Bird in Hand (Pub),Hammersmith and Fulham,51.49993054,-0.21564923
Havelock Tavern (Pub),Hammersmith and Fulham,51.49953904,-0.21592387
Albion (Pub),Hammersmith and Fulham,51.49399388,-0.213777903
Crown & Sceptre (Pub),Kensington and Chelsea,51.49762145,-0.206936662
Society Bar (Pub),Kensington and Chelsea,51.49647441,-0.207788483
Warwick Arms (Pub),Kensington and Chelsea,51.49516892,-0.202984746
Cumberland Arms (Pub),Hammersmith and Fulham,51.49411348,-0.209825955
Hand & Flower (Pub),Hammersmith and Fulham,51.49582714,-0.20839015
Curtains Up (Pub),Hammersmith and Fulham,51.48948519,-0.208249937
Famous 3 Kings (Pub),Hammersmith and Fulham,51.49002912,-0.206183125
Elm (Pub),Hammersmith and Fulham,51.4868586,-0.203498822
Old Oak (Pub),Hammersmith and Fulham,51.4868586,-0.203498822
Clarence (Pub),Hammersmith and Fulham,51.48860271,-0.205230808
Colton Arms (Pub),Hammersmith and Fulham,51.48664201,-0.210507565
All Bar One (Pub),City of Westminster,51.51652387,-0.142775792
Wigmore (Pub),City of Westminster,51.51757442,-0.142675381
Tank & Paddle (Pub),City of Westminster,51.51084443,-0.139620191
Leicester Arms (Pub),City of Westminster,51.51056262,-0.137729368
Jewel Bar (Pub),City of Westminster,51.51037558,-0.13501325
Glassblower (Pub),City of Westminster,51.51058714,-0.137007796
Warwick (Pub),City of Westminster,51.51071753,-0.137290704
Two Floors (Pub),City of Westminster,51.51225758,-0.138568165
Red Lion (Pub),City of Westminster,51.51261652,-0.139086772
Whyte & Brown (Pub),City of Westminster,51.51230182,-0.138523124
Ain't Nothin' But... (Pub),City of Westminster,51.51298331,-0.139533007
Blue Posts (Pub),City of Westminster,51.51326738,-0.139867322
Clachan (Pub),City of Westminster,51.51353326,-0.14018797
Spread Eagle (Pub),City of Westminster,51.5143581,-0.147418314
Flying Horse (Pub),City of Westminster,51.51661256,-0.130809117
Dog & Duck (Pub),City of Westminster,51.51399662,-0.131997195
Toucan (Pub),City of Westminster,51.51511434,-0.133291841
Thirst Bar (Pub),City of Westminster,51.51428103,-0.131221686
Company Below (Pub),City of Westminster,51.5145997,-0.131468066
Soho Theatre (Pub),City of Westminster,51.51450305,-0.132740337
Six Storeys (Pub),City of Westminster,51.51574301,-0.13267519
Crown & Two Chairmen (Pub),City of Westminster,51.51385096,-0.132449943
Nellie Dean of Soho (Pub),City of Westminster,51.51484703,-0.133446902
Simmons (Pub),City of Westminster,51.51408309,-0.131215379
68 & Boston (Pub),City of Westminster,51.51476609,-0.131187411
Pillars of Hercules (Pub),City of Westminster,51.51459328,-0.131064773
Takeover (Pub),City of Westminster,51.51436539,-0.130872329
Zebrano (Pub),City of Westminster,51.51389142,-0.130473778
Club 49 (Pub),City of Westminster,51.51401743,-0.131045117
Compton Cross (Pub),City of Westminster,51.51377692,-0.130060507
G-A-Y (Pub),City of Westminster,51.51377692,-0.130060507
Admiral Duncan (Pub),City of Westminster,51.51296566,-0.132197925
French House (Pub),City of Westminster,51.51272351,-0.131674586
Golden Lion (Pub),City of Westminster,51.51251475,-0.131553423
De Hems (Pub),City of Westminster,51.51208663,-0.131210651
Three Greyhounds (Pub),City of Westminster,51.51344762,-0.130275772
Coach & Horses (Pub),City of Westminster,51.51326605,-0.130167912
Curzon Cinema (Pub),City of Westminster,51.5127941,-0.130461077
Cafe Boheme (Pub),City of Westminster,51.51330911,-0.130612929
Bar Soho (Pub),City of Westminster,51.5132054,-0.130876598
Ku Bar (Pub),City of Westminster,51.51309939,-0.130996237
Spice Of Life (Pub),City of Westminster,51.51342138,-0.129758003
