Name,Postcode,Workers_count,Latitude,Longitude
"Postcode 12513, W1W 8DR",W1W 8DR,3,51.516618,-0.139222975
"Postcode 12514, E2 6DG",E2 6DG,65,51.524945,-0.071159976
"Postcode 12515, E2 6LS",E2 6LS,43,51.528448,-0.062834976
"Postcode 12516, NW9 6LE",NW9 6LE,10,51.583948,-0.248122975
"Postcode 12517, EC1A 2AY",EC1A 2AY,23,51.517187,-0.102877975
"Postcode 12518, RM11 1ST",RM11 1ST,32,51.56693,0.219840025
"Postcode 12519, W1K 5DL",W1K 5DL,62,51.513145,-0.146483975
"Postcode 12520, RM5 3XU",RM5 3XU,4,51.604017,0.175249024
"Postcode 12521, N8 9BT",N8 9BT,123,51.582052,-0.119550975
"Postcode 12522, N1 0LU",N1 0LU,1,51.538553,-0.110107975
"Postcode 12523, N1 1JS",N1 1JS,6,51.542626,-0.110602976
"Postcode 12524, N11 1NQ",N11 1NQ,36,51.616307,-0.144233975
"Postcode 12525, E2 0LD",E2 0LD,5,51.525367,-0.051101976
"Postcode 12526, N1 4JL",N1 4JL,1,51.544333,-0.076740976
"Postcode 12527, N16 8SD",N16 8SD,35,51.5551,-0.080239976
"Postcode 12528, W1D 5AJ",W1D 5AJ,6,51.513006,-0.130909976
"Postcode 12529, N15 6NU",N15 6NU,26,51.57788,-0.082021976
"Postcode 12530, N15 6NP",N15 6NP,1,51.578902,-0.079990976
"Postcode 12531, N3 3SQ",N3 3SQ,110,51.595678,-0.205526976
"Postcode 12532, W14 0NL",W14 0NL,1,51.501238,-0.214828975
"Postcode 12533, N12 8LJ",N12 8LJ,79,51.613957,-0.177134975
"Postcode 12534, N12 8PR",N12 8PR,24,51.61696,-0.177086975
"Postcode 12535, CR7 6JN",CR7 6JN,2,51.394371,-0.113770976
"Postcode 12536, SW19 7JG",SW19 7JG,140,51.429677,-0.205463975
"Postcode 12537, WC1N 3HB",WC1N 3HB,105,51.52111,-0.116984976
"Postcode 12538, KT8 9BZ",KT8 9BZ,920,51.40665,-0.334791977
"Postcode 12539, W1K 6LW",W1K 6LW,4,51.512113,-0.154610976
"Postcode 12540, W1K 6WH",W1K 6WH,12,51.512191,-0.153266976
"Postcode 12541, RM10 7RP",RM10 7RP,4,51.558888,0.147977024
"Postcode 12542, W6 9LQ",W6 9LQ,24,51.491297,-0.232315976
"Postcode 12543, RM14 2UB",RM14 2UB,44,51.556738,0.249756024
"Postcode 12544, RM3 8DL",RM3 8DL,17,51.607098,0.216573025
"Postcode 12545, RM7 9BB",RM7 9BB,1,51.573895,0.176956024
"Postcode 12546, RM5 2DD",RM5 2DD,2,51.594352,0.144798024
"Postcode 12547, RM5 2ET",RM5 2ET,56,51.603077,0.155349024
"Postcode 12548, RM5 2EJ",RM5 2EJ,149,51.599708,0.153339025
"Postcode 12549, RM9 6RH",RM9 6RH,71,51.524007,0.142343024
"Postcode 12550, RM9 6DA",RM9 6DA,13,51.539506,0.135226025
"Postcode 12551, N4 2LA",N4 2LA,42,51.564738,-0.102760976
"Postcode 12552, N4 3HT",N4 3HT,12,51.56503,-0.109702975
"Postcode 12553, N8 8QB",N8 8QB,2,51.580601,-0.122941976
"Postcode 12554, E3 5AF",E3 5AF,1,51.528013,-0.031871976
"Postcode 12555, NW2 5TH",NW2 5TH,8,51.549806,-0.228476976
"Postcode 12556, W1K 7QE",W1K 7QE,28,51.511263,-0.156575976
"Postcode 12557, W8 6TP",W8 6TP,88,51.499552,-0.193355976
"Postcode 12558, DA14 5ED",DA14 5ED,145,51.420351,0.118319025
"Postcode 12559, DA14 6JR",DA14 6JR,38,51.418859,0.117272024
"Postcode 12560, DA14 6BY",DA14 6BY,20,51.424527,0.103694025
"Postcode 12561, EC3A 7AG",EC3A 7AG,7005,51.51477,-0.077006976
"Postcode 12562, EC3A 7LL",EC3A 7LL,1045,51.515796,-0.080379976
"Postcode 12563, TW7 7QR",TW7 7QR,1,51.458138,-0.331450977
"Postcode 12564, W2 4AH",W2 4AH,47,51.512391,-0.189172976
"Postcode 12565, UB1 1DW",UB1 1DW,24,51.507512,-0.379268976
"Postcode 12566, UB1 1QX",UB1 1QX,2,51.506036,-0.381892976
"Postcode 12567, UB2 4XW",UB2 4XW,1,51.501608,-0.365364976
"Postcode 12568, UB3 3NW",UB3 3NW,52,51.505608,-0.409731976
"Postcode 12569, E1W 3HP",E1W 3HP,28,51.510446,-0.046117975
"Postcode 12570, E1W 3EG",E1W 3EG,1,51.510832,-0.049848976
"Postcode 12571, E20 1EH",E20 1EH,3479,51.543594,-0.006638975
"Postcode 12572, UB3 4NA",UB3 4NA,1,51.501055,-0.422842976
"Postcode 12573, SE5 9RS",SE5 9RS,3379,51.468077,-0.093915976
"Postcode 12574, SE5 8HP",SE5 8HP,251,51.458744,-0.086804975
"Postcode 12575, E2 8HF",E2 8HF,1,51.53043,-0.073967976
"Postcode 12576, SE22 0SH",SE22 0SH,21,51.45452,-0.062324976
"Postcode 12577, EC1R 0HD",EC1R 0HD,59,51.524366,-0.104727975
"Postcode 12578, SW1X 8BA",SW1X 8BA,19,51.498058,-0.149486976
"Postcode 12579, E11 2NT",E11 2NT,58,51.574984,0.028706025
"Postcode 12580, E11 2AB",E11 2AB,4,51.578966,0.025680024
"Postcode 12581, E14 6NL",E14 6NL,49,51.514808,-0.014426975
"Postcode 12582, E14 6PN",E14 6PN,1,51.516991,-0.012283976
"Postcode 12583, E14 0LE",E14 0LE,1,51.517902,-0.007545976
"Postcode 12584, E14 0LR",E14 0LR,6,51.513705,8.30E-05
"Postcode 12585, E14 0FJ",E14 0FJ,85,51.507839,0.008674024
"Postcode 12586, E15 3BP",E15 3BP,9,51.528531,0.008158025
"Postcode 12587, E16 2DY",E16 2DY,14,51.501557,0.053108025
"Postcode 12588, HA2 9TR",HA2 9TR,38,51.572814,-0.370950976
"Postcode 12589, E17 5JF",E17 5JF,30,51.590086,-0.023674976
"Postcode 12590, E17 6QP",E17 6QP,7,51.588211,-0.024463976
"Postcode 12591, E18 2QP",E18 2QP,71,51.594162,0.022096025
"Postcode 12592, E18 2QL",E18 2QL,106,51.593398,0.022710024
"Postcode 12593, E3 3UP",E3 3UP,60,51.528065,-0.011340976
"Postcode 12594, E3 3EE",E3 3EE,1,51.527617,-0.020471976
"Postcode 12595, E5 0LF",E5 0LF,19,51.553682,-0.046645975
"Postcode 12596, E7 0EN",E7 0EN,8,51.549822,0.025120025
"Postcode 12597, E7 0DX",E7 0DX,23,51.554462,0.020927024
"Postcode 12598, SW11 5EZ",SW11 5EZ,8,51.474942,-0.147427975
"Postcode 12599, E7 8JF",E7 8JF,61,51.544574,0.032185024
"Postcode 12600, E7 9DL",E7 9DL,3,51.551636,0.019503024
"Postcode 12601, E8 3AH",E8 3AH,40,51.546016,-0.070138975
"Postcode 12602, E8 3LE",E8 3LE,19,51.541325,-0.070464976
"Postcode 12603, E8 3PJ",E8 3PJ,3,51.540348,-0.058666976
"Postcode 12604, E8 4PE",E8 4PE,38,51.536994,-0.062500975
"Postcode 12605, E9 6NG",E9 6NG,49,51.545737,-0.051745976
"Postcode 12606, EC1V 0DN",EC1V 0DN,95,51.523171,-0.100913975
"Postcode 12607, SW19 8YE",SW19 8YE,721,51.421706,-0.204078976
"Postcode 12608, E11 3DH",E11 3DH,85,51.564143,0.010203024
"Postcode 12609, E15 1JP",E15 1JP,55,51.548841,0.000499024
"Postcode 12610, E15 1XQ",E15 1XQ,214,51.541947,0.001350025
"Postcode 12611, EC1A 7BX",EC1A 7BX,5,51.51711,-0.098081975
"Postcode 12612, EC4A 1AG",EC4A 1AG,4,51.51611,-0.108978975
"Postcode 12613, UB6 0AZ",UB6 0AZ,1,51.543484,-0.346083976
"Postcode 12614, UB6 7LH",UB6 7LH,183,51.538922,-0.317437976
"Postcode 12615, EN2 0DN",EN2 0DN,14,51.664096,-0.081766975
"Postcode 12616, EN2 8LA",EN2 8LA,6,51.666361,-0.117073975
"Postcode 12617, EN3 7AP",EN3 7AP,4,51.64802,-0.042159975
"Postcode 12618, W1B 5PJ",W1B 5PJ,1,51.512523,-0.138956976
"Postcode 12619, W1D 6HH",W1D 6HH,3,51.512687,-0.132349976
"Postcode 12620, W1D 6PY",W1D 6PY,42,51.51144,-0.132544976
"Postcode 12621, W1F 8QT",W1F 8QT,21,51.515529,-0.137464976
"Postcode 12622, W1F 8GE",W1F 8GE,4,51.515254,-0.135948976
"Postcode 12623, W1G 8HE",W1G 8HE,25,51.518102,-0.147737975
"Postcode 12624, W1G 9RS",W1G 9RS,39,51.517516,-0.148237975
"Postcode 12625, SW13 9LW",SW13 9LW,140,51.473589,-0.249522976
"Postcode 12626, W1H 7TN",W1H 7TN,12,51.515052,-0.159074976
"Postcode 12627, W1J 5HR",W1J 5HR,22,51.506803,-0.148570975
"Postcode 12628, W1J 5LA",W1J 5LA,32,51.509287,-0.147000976
"Postcode 12629, W1J 5HD",W1J 5HD,717,51.507548,-0.145644976
"Postcode 12630, W1J 7TX",W1J 7TX,26,51.506562,-0.148133976
"Postcode 12631, W1J 7QB",W1J 7QB,3,51.506396,-0.146195976
"Postcode 12632, W1K 4NF",W1K 4NF,6,51.512078,-0.147823976
"Postcode 12633, W1S 2FD",W1S 2FD,108,51.51235,-0.143388976
"Postcode 12634, SE9 3TU",SE9 3TU,225,51.436131,0.073223025
"Postcode 12635, EN3 6PP",EN3 6PP,4,51.673686,-0.037393975
"Postcode 12636, EN3 6UU",EN3 6UU,2,51.670948,-0.038798975
"Postcode 12637, W1S 4LQ",W1S 4LQ,54,51.508195,-0.141626975
"Postcode 12638, W1S 4HJ",W1S 4HJ,48,51.509158,-0.141687976
"Postcode 12639, W1T 5BT",W1T 5BT,11,51.52388,-0.139967975
"Postcode 12640, W1T 6BG",W1T 6BG,3,51.523658,-0.141259976
"Postcode 12641, DA15 9JQ",DA15 9JQ,180,51.446954,0.111765024
"Postcode 12642, DA16 3DY",DA16 3DY,2,51.467663,0.109841025
"Postcode 12643, EC1N 8QQ",EC1N 8QQ,8,51.519625,-0.108512976
"Postcode 12644, DA17 6BP",DA17 6BP,19,51.491688,0.162407025
"Postcode 12645, DA6 7JJ",DA6 7JJ,391,51.455853,0.146146024
"Postcode 12646, W1C 1DX",W1C 1DX,1621,51.515057,-0.145108975
"Postcode 12647, SW15 1LT",SW15 1LT,2,51.469402,-0.224120975
"Postcode 12648, SW15 1SR",SW15 1SR,78,51.46364,-0.215375975
"Postcode 12649, W1U 7HP",W1U 7HP,2,51.518153,-0.154956976
"Postcode 12650, W1U 8PA",W1U 8PA,8,51.517366,-0.156963975
"Postcode 12651, W1W 6QA",W1W 6QA,1,51.520479,-0.142671976
"Postcode 12652, W1W 6QG",W1W 6QG,86,51.519615,-0.142761976
"Postcode 12653, W2 1NS",W2 1NS,35,51.517775,-0.171450976
"Postcode 12654, W2 1LG",W2 1LG,5,51.520816,-0.173458975
"Postcode 12655, W3 0BE",W3 0BE,5,51.524155,-0.272761975
"Postcode 12656, W3 6QT",W3 6QT,18,51.50834,-0.271111976
"Postcode 12657, EC1A 9DD",EC1A 9DD,251,51.517402,-0.101672975
"Postcode 12658, SW2 4XA",SW2 4XA,5,51.442042,-0.125019976
"Postcode 12659, W3 8LP",W3 8LP,1,51.50194,-0.281050976
"Postcode 12660, W3 8EA",W3 8EA,29,51.507845,-0.276482975
"Postcode 12661, W3 8DH",W3 8DH,101,51.501011,-0.274112976
"Postcode 12662, SW4 8DX",SW4 8DX,8,51.456625,-0.128794976
"Postcode 12663, SW6 2LF",SW6 2LF,1,51.472674,-0.189910976
"Postcode 12664, SM2 6BX",SM2 6BX,1,51.344013,-0.200727976
"Postcode 12665, SW6 5UL",SW6 5UL,70,51.47697,-0.202009976
"Postcode 12666, SW6 5NT",SW6 5NT,50,51.477757,-0.201695976
"Postcode 12667, SW6 5HU",SW6 5HU,32,51.472959,-0.208392976
"Postcode 12668, SM5 3RB",SM5 3RB,35,51.358314,-0.171297976
"Postcode 12669, SM5 3RS",SM5 3RS,14,51.362034,-0.168836975
"Postcode 12670, W1G 0QD",W1G 0QD,177,51.517092,-0.143541976
"Postcode 12671, SM5 4PH",SM5 4PH,26,51.348839,-0.162297976
"Postcode 12672, SW6 6AY",SW6 6AY,8,51.478827,-0.211124975
"Postcode 12673, SW15 4AA",SW15 4AA,100,51.448266,-0.237532976
"Postcode 12674, KT1 1EE",KT1 1EE,20,51.409146,-0.303160975
"Postcode 12675, KT1 1BU",KT1 1BU,56,51.409688,-0.303392976
"Postcode 12676, NW8 0AE",NW8 0AE,21,51.537525,-0.184469975
"Postcode 12677, IG6 2LH",IG6 2LH,123,51.599814,0.080511025
"Postcode 12678, IG6 2JN",IG6 2JN,55,51.594273,0.080085024
"Postcode 12679, IG6 2HE",IG6 2HE,1,51.594078,0.081476025
"Postcode 12680, E20 2ST",E20 2ST,1009,51.538788,-0.018053976
"Postcode 12681, W1T 2NN",W1T 2NN,4,51.519237,-0.135353975
"Postcode 12682, HA2 8RR",HA2 8RR,12,51.562291,-0.370143976
"Postcode 12683, WC1X 8PX",WC1X 8PX,84,51.530348,-0.121592976
"Postcode 12684, SW7 2NB",SW7 2NB,1,51.494116,-0.173935976
"Postcode 12685, NW4 2AS",NW4 2AS,122,51.587079,-0.215713976
"Postcode 12686, NW4 2DF",NW4 2DF,17,51.586344,-0.220892975
"Postcode 12687, NW4 3FP",NW4 3FP,231,51.576416,-0.223791975
"Postcode 12688, NW10 5QH",NW10 5QH,8,51.531475,-0.228756976
"Postcode 12689, IG1 1RW",IG1 1RW,8,51.559563,0.084069024
"Postcode 12690, IG1 1QT",IG1 1QT,48,51.560679,0.084481024
"Postcode 12691, NW10 7RX",NW10 7RX,77,51.53105,-0.274279976
"Postcode 12692, NW10 7AD",NW10 7AD,24,51.53446,-0.260591976
"Postcode 12693, NW5 1DE",NW5 1DE,6,51.558242,-0.143049976
"Postcode 12694, NW5 1LB",NW5 1LB,267,51.552836,-0.143528976
"Postcode 12695, NW5 2RX",NW5 2RX,2,51.551515,-0.133355976
"Postcode 12696, IG11 8NW",IG11 8NW,102,51.53993,0.078671025
"Postcode 12697, IG2 6PF",IG2 6PF,1,51.57372,0.080948025
"Postcode 12698, IG3 8UU",IG3 8UU,23,51.571312,0.110972025
"Postcode 12699, IG3 8JW",IG3 8JW,4,51.57743,0.099836025
"Postcode 12700, SW14 8DS",SW14 8DS,8,51.465261,-0.259783976
"Postcode 12701, W1F 9AN",W1F 9AN,6,51.513014,-0.136472975
"Postcode 12702, W1F 9JA",W1F 9JA,25,51.511727,-0.136409975
"Postcode 12703, EC4N 4SJ",EC4N 4SJ,1809,51.512542,-0.093547976
"Postcode 12704, NW8 8BA",NW8 8BA,80,51.521548,-0.170791976
"Postcode 12705, NW6 6SD",NW6 6SD,3,51.53452,-0.206649975
"Postcode 12706, UB5 6NW",UB5 6NW,89,51.534191,-0.403588975
"Postcode 12707, UB6 8HR",UB6 8HR,44,51.534645,-0.332778976
"Postcode 12708, W12 9RY",W12 9RY,5,51.502206,-0.243751976
"Postcode 12709, W12 9LL",W12 9LL,11,51.502866,-0.251233976
"Postcode 12710, W12 9BA",W12 9BA,9,51.500295,-0.239301976
"Postcode 12711, W1J 6QR",W1J 6QR,48,51.510814,-0.144603975
"Postcode 12712, KT6 7SA",KT6 7SA,133,51.382805,-0.293163977
"Postcode 12713, E14 9RY",E14 9RY,15,51.509394,-0.006546976
"Postcode 12714, E14 9TY",E14 9TY,55,51.499534,-0.019557975
"Postcode 12715, E1 6GJ",E1 6GJ,1,51.523291,-0.075724975
"Postcode 12716, SE9 2HE",SE9 2HE,15,51.439879,0.076889024
"Postcode 12717, SE9 2PT",SE9 2PT,427,51.453397,0.075776025
"Postcode 12718, SE9 2EF",SE9 2EF,9,51.439097,0.068736025
"Postcode 12719, SE17 2DS",SE17 2DS,1,51.488124,-0.091278975
"Postcode 12720, SE17 3BF",SE17 3BF,888,51.489789,-0.099117976
"Postcode 12721, SE17 3RF",SE17 3RF,3,51.48722,-0.102652976
"Postcode 12722, W1B 1AS",W1B 1AS,48,51.520688,-0.145759976
"Postcode 12723, N11 2EJ",N11 2EJ,72,51.604916,-0.127975975
"Postcode 12724, EN5 1QW",EN5 1QW,28,51.649641,-0.174402975
"Postcode 12725, W13 0HY",W13 0HY,35,51.513921,-0.321630976
"Postcode 12726, NW6 4NU",NW6 4NU,1,51.539042,-0.193075976
"Postcode 12727, KT2 7LN",KT2 7LN,106,51.424467,-0.275328976
"Postcode 12728, KT3 3SW",KT3 3SW,32,51.403944,-0.274583976
"Postcode 12729, KT6 5AG",KT6 5AG,3,51.378769,-0.301288976
"Postcode 12730, KT6 6JS",KT6 6JS,38,51.390419,-0.307905976
"Postcode 12731, NW1 1RX",NW1 1RX,132,51.533057,-0.133422975
"Postcode 12732, NW1 3JA",NW1 3JA,7,51.525986,-0.138915976
"Postcode 12733, NW1 6UB",NW1 6UB,249,51.522521,-0.165678976
"Postcode 12734, NW11 8RY",NW11 8RY,7,51.570811,-0.196322975
"Postcode 12735, SE15 3XX",SE15 3XX,23,51.466961,-0.058241975
"Postcode 12736, N1C 4AQ",N1C 4AQ,18,51.538597,-0.124626975
"Postcode 12737, SE15 4NB",SE15 4NB,53,51.467888,-0.067503976
"Postcode 12738, SE15 4AJ",SE15 4AJ,1,51.465281,-0.076309976
"Postcode 12739, SE15 5TQ",SE15 5TQ,1,51.476414,-0.064334975
"Postcode 12740, SE15 5NU",SE15 5NU,171,51.472998,-0.077525976
"Postcode 12741, UB4 8SE",UB4 8SE,3,51.526582,-0.418688975
"Postcode 12742, UB4 8PD",UB4 8PD,13,51.537416,-0.429963976
"Postcode 12743, SE10 9GA",SE10 9GA,13,51.48565,0.009468025
"Postcode 12744, SE10 9HT",SE10 9HT,158,51.483529,-0.009593976
"Postcode 12745, SE1 1ES",SE1 1ES,64,51.503211,-0.095533975
"Postcode 12746, UB6 9JS",UB6 9JS,1,51.535826,-0.348869976
"Postcode 12747, UB6 9QD",UB6 9QD,31,51.528374,-0.358639975
"Postcode 12748, SE1 2YG",SE1 2YG,319,51.503188,-0.072681976
"Postcode 12749, N4 1DU",N4 1DU,91,51.577836,-0.098649976
"Postcode 12750, SE21 7LH",SE21 7LH,28,51.437667,-0.074289975
"Postcode 12751, SE10 0RJ",SE10 0RJ,40,51.486257,0.014395025
"Postcode 12752, SE10 8XG",SE10 8XG,3,51.481708,0.002226024
"Postcode 12753, SE10 8FX",SE10 8FX,3,51.477713,-0.015578976
"Postcode 12754, SE12 9RA",SE12 9RA,97,51.429178,0.032728025
"Postcode 12755, SE1 3XH",SE1 3XH,278,51.500325,-0.084530975
"Postcode 12756, SE1 4QR",SE1 4QR,88,51.497055,-0.083013976
"Postcode 12757, SE1 4QA",SE1 4QA,21,51.498179,-0.083626976
"Postcode 12758, SE19 3TU",SE19 3TU,2,51.410583,-0.094754976
"Postcode 12759, SE20 7HJ",SE20 7HJ,13,51.417882,-0.058941976
"Postcode 12760, SE25 5AD",SE25 5AD,46,51.396459,-0.076293976
"Postcode 12761, SE4 1US",SE4 1US,17,51.468772,-0.027741976
"Postcode 12762, SE4 1NE",SE4 1NE,2,51.461596,-0.034154976
"Postcode 12763, SE4 2JD",SE4 2JD,38,51.456864,-0.042663975
"Postcode 12764, SE4 2DE",SE4 2DE,3,51.454061,-0.039055975
"Postcode 12765, SE6 2XA",SE6 2XA,47,51.433623,-0.018349976
"Postcode 12766, SE6 2RH",SE6 2RH,7,51.43128,-0.015401976
"Postcode 12767, SE6 2SP",SE6 2SP,75,51.430269,-0.013042976
"Postcode 12768, N8 0HR",N8 0HR,87,51.587329,-0.102703976
"Postcode 12769, SW1A 1DP",SW1A 1DP,248,51.504864,-0.139729976
"Postcode 12770, SW1A 2JX",SW1A 2JX,4,51.501207,-0.125787975
"Postcode 12771, SW1X 9DQ",SW1X 9DQ,168,51.493428,-0.157525976
"Postcode 12772, SW1W 0PT",SW1W 0PT,83,51.498757,-0.143032975
"Postcode 12773, SW1X 0EZ",SW1X 0EZ,2,51.498418,-0.160364975
"Postcode 12774, SM1 1JY",SM1 1JY,2,51.365832,-0.195738976
"Postcode 12775, SM1 1DZ",SM1 1DZ,9,51.361702,-0.193182976
"Postcode 12776, SM1 3PS",SM1 3PS,6,51.373192,-0.178520975
"Postcode 12777, SW3 5JP",SW3 5JP,22,51.485067,-0.170883975
"Postcode 12778, SW6 1NP",SW6 1NP,15,51.483706,-0.200880976
"Postcode 12779, SW9 9TJ",SW9 9TJ,30,51.468037,-0.117558976
"Postcode 12780, SW9 9PH",SW9 9PH,24,51.465704,-0.125788976
"Postcode 12781, SW17 7DA",SW17 7DA,6,51.436802,-0.165574976
"Postcode 12782, SW16 4BU",SW16 4BU,21,51.411207,-0.122829975
"Postcode 12783, SW16 4XD",SW16 4XD,90,51.402117,-0.119000976
"Postcode 12784, SW16 5PX",SW16 5PX,19,51.410791,-0.124353976
"Postcode 12785, SW17 9LA",SW17 9LA,25,51.422513,-0.170174975
"Postcode 12786, SW18 1NN",SW18 1NN,106,51.461801,-0.199784976
"Postcode 12787, SW19 6QT",SW19 6QT,145,51.445289,-0.216105975
"Postcode 12788, SW18 3TJ",SW18 3TJ,17,51.449482,-0.187532976
"Postcode 12789, SW19 3TG",SW19 3TG,5,51.416978,-0.202984976
"Postcode 12790, SW20 0AX",SW20 0AX,22,51.40959,-0.232262976
"Postcode 12791, SW3 2HH",SW3 2HH,2,51.495803,-0.165641976
"Postcode 12792, SW5 0PD",SW5 0PD,2,51.492492,-0.189831976
"Postcode 12793, UB8 2YG",UB8 2YG,85,51.539172,-0.493263975
"Postcode 12794, UB10 8LJ",UB10 8LJ,72,51.564577,-0.443124976
"Postcode 12795, TW11 8SN",TW11 8SN,40,51.431443,-0.343730976
"Postcode 12796, TW12 1NA",TW12 1NA,4,51.422469,-0.359114976
"Postcode 12797, TW3 1TT",TW3 1TT,94,51.468512,-0.360580976
"Postcode 12798, TW13 5JG",TW13 5JG,53,51.442595,-0.387718976
"Postcode 12799, W11 4RJ",W11 4RJ,1,51.506267,-0.213176975
"Postcode 12800, W11 4TL",W11 4TL,22,51.506969,-0.216780976
"Postcode 12801, W11 4ST",W11 4ST,24,51.508585,-0.215982976
"Postcode 12802, W11 4UE",W11 4UE,29,51.5065,-0.209017975
"Postcode 12803, SE9 5DY",SE9 5DY,209,51.451188,0.047984025
"Postcode 12804, N1 8JU",N1 8JU,8,51.534167,-0.099085976
"Postcode 12805, N19 4EJ",N19 4EJ,8,51.568464,-0.121983976
"Postcode 12806, HA8 6JH",HA8 6JH,54,51.60339,-0.288202976
"Postcode 12807, W1U 2EP",W1U 2EP,6,51.51724,-0.150655976
"Postcode 12808, W1C 2HW",W1C 2HW,151,51.51456,-0.144970975
"Postcode 12809, W1C 2DH",W1C 2DH,2,51.514964,-0.143181976
"Postcode 12810, HA9 6PW",HA9 6PW,12,51.547592,-0.275393976
"Postcode 12811, HA9 6LL",HA9 6LL,125,51.552895,-0.284920975
"Postcode 12812, W11 2DF",W11 2DF,111,51.514638,-0.203668976
"Postcode 12813, HA1 4ED",HA1 4ED,34,51.579538,-0.347661976
"Postcode 12814, HA2 0RG",HA2 0RG,1,51.57581,-0.358807975
"Postcode 12815, HA3 8BZ",HA3 8BZ,33,51.58445,-0.313042976
"Postcode 12816, HA3 8DB",HA3 8DB,21,51.585742,-0.309704975
"Postcode 12817, HA4 0BY",HA4 0BY,349,51.564737,-0.408131976
"Postcode 12818, HA5 2AG",HA5 2AG,151,51.596989,-0.395424976
"Postcode 12819, CR8 3EH",CR8 3EH,47,51.341286,-0.125544975
"Postcode 12820, W1T 3LG",W1T 3LG,94,51.517202,-0.136344975
"Postcode 12821, E16 4SA",E16 4SA,1012,51.519012,0.003703025
"Postcode 12822, SW6 7EB",SW6 7EB,6,51.480602,-0.206057976
"Postcode 12823, SW7 4ET",SW7 4ET,19,51.494942,-0.186579976
"Postcode 12824, SW7 5BQ",SW7 5BQ,5,51.496063,-0.180556976
"Postcode 12825, N1 6DR",N1 6DR,450,51.527772,-0.086881976
"Postcode 12826, N1 6RA",N1 6RA,3,51.532352,-0.080403975
"Postcode 12827, N1 6TL",N1 6TL,11,51.531479,-0.085890975
"Postcode 12828, N17 0TA",N17 0TA,3,51.606397,-0.067162976
"Postcode 12829, N19 3JQ",N19 3JQ,3,51.564758,-0.132034976
"Postcode 12830, N19 3DU",N19 3DU,7,51.571019,-0.124075976
"Postcode 12831, TW14 8DB",TW14 8DB,2,51.452056,-0.434232976
"Postcode 12832, W1F 0AR",W1F 0AR,4,51.512819,-0.133871975
"Postcode 12833, W1F 0JP",W1F 0JP,1,51.51295,-0.135840975
"Postcode 12834, SW12 9DX",SW12 9DX,18,51.452021,-0.147451976
"Postcode 12835, SW12 9RA",SW12 9RA,8,51.4463,-0.148529976
"Postcode 12836, SW12 9AA",SW12 9AA,77,51.445908,-0.150473975
"Postcode 12837, W1H 2HR",W1H 2HR,3,51.519414,-0.160801975
"Postcode 12838, W4 3TU",W4 3TU,87,51.482055,-0.274770976
"Postcode 12839, SE9 1TW",SE9 1TW,46,51.45117,0.056201024
"Postcode 12840, SE9 1BE",SE9 1BE,12,51.450493,0.058373024
"Postcode 12841, TW2 7HZ",TW2 7HZ,3,51.451699,-0.365910976
"Postcode 12842, TW2 7DX",TW2 7DX,17,51.456021,-0.354715976
"Postcode 12843, TW2 5EL",TW2 5EL,10,51.441053,-0.349951976
"Postcode 12844, NW5 4LL",NW5 4LL,3,51.548404,-0.146983975
"Postcode 12845, BR1 4HX",BR1 4HX,1,51.415811,0.006867025
"Postcode 12846, BR1 5QW",BR1 5QW,77,51.42581,-0.003066976
"Postcode 12847, BR2 8NP",BR2 8NP,1,51.374798,0.046167024
"Postcode 12848, BR3 1DX",BR3 1DX,2,51.406622,-0.029251976
"Postcode 12849, BR4 0LX",BR4 0LX,124,51.377297,-0.023930976
"Postcode 12850, TW10 6RN",TW10 6RN,156,51.452203,-0.298290976
"Postcode 12851, TW10 6UW",TW10 6UW,245,51.455683,-0.303242976
"Postcode 12852, BR5 1DH",BR5 1DH,155,51.388057,0.074139025
"Postcode 12853, BR6 7QR",BR6 7QR,34,51.351294,0.139172024
"Postcode 12854, BR6 7UT",BR6 7UT,5,51.336204,0.053694025
"Postcode 12855, BR6 8NN",BR6 8NN,384,51.367381,0.054857024
"Postcode 12856, BR7 6AQ",BR7 6AQ,14,51.419432,0.069605025
"Postcode 12857, TW7 5NQ",TW7 5NQ,389,51.483877,-0.329776976
"Postcode 12858, TW7 5AQ",TW7 5AQ,3,51.475492,-0.332617976
"Postcode 12859, N18 1NB",N18 1NB,196,51.618243,-0.082158975
"Postcode 12860, N18 1PU",N18 1PU,28,51.618319,-0.077572975
"Postcode 12861, TW5 9NW",TW5 9NW,30,51.490797,-0.399097976
"Postcode 12862, NW2 4EB",NW2 4EB,66,51.550057,-0.215356976
"Postcode 12863, SE27 9HR",SE27 9HR,85,51.435691,-0.103119975
"Postcode 12864, NW10 8RF",NW10 8RF,39,51.543447,-0.262628975
"Postcode 12865, NW1 2DT",NW1 2DT,294,51.527874,-0.130376976
"Postcode 12866, WC2B 6QX",WC2B 6QX,114,51.516411,-0.120018976
"Postcode 12867, N22 5LT",N22 5LT,1,51.598774,-0.093313975
"Postcode 12868, N22 7SS",N22 7SS,2,51.598255,-0.119701975
"Postcode 12869, N22 7RT",N22 7RT,7,51.600197,-0.124689976
"Postcode 12870, N2 9HR",N2 9HR,46,51.590726,-0.154461975
"Postcode 12871, W6 0NW",W6 0NW,2,51.501483,-0.229213975
"Postcode 12872, W6 0LE",W6 0LE,459,51.495997,-0.230814976
"Postcode 12873, W6 0RX",W6 0RX,83,51.493608,-0.244298976
